User,Gesture Type,Number of Training Examples,Training Set Contents,RecoResult GestureType,RecoResult Score,CorrectIncorrect[1/0]
7,arrow07,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",arrow,0.8597,1
7,pigtail05,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",pigtail,0.8621,1
7,right_curly_brace06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_curly_brace,0.8632,1
7,v02,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",v,0.8395,1
7,circle05,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",circle,0.8976,1
7,left_curly_brace06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_curly_brace,0.8251,1
7,left_sq_bracket02,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_sq_bracket,0.9348,1
7,star06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",star,0.812,1
7,delete_mark10,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",delete_mark,0.8154,1
7,triangle04,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",triangle,0.8977,1
7,right_sq_bracket02,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",question_mark,0.8475,0
7,caret10,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",caret,0.8905,1
7,question_mark08,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",question_mark,0.8525,1
7,rectangle04,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",rectangle,0.8693,1
7,check01,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",check,0.8671,1
7,x02,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",x,0.8644,1
7,arrow09,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",arrow,0.9037,1
7,pigtail07,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",x,0.7713,0
7,right_curly_brace05,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_sq_bracket,0.8885,0
7,v10,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",v,0.8605,1
7,circle01,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",circle,0.9357,1
7,left_curly_brace08,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_sq_bracket,0.8894,0
7,left_sq_bracket08,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_sq_bracket,0.9149,1
7,star06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",star,0.8501,1
7,delete_mark08,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",delete_mark,0.8894,1
7,triangle06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",triangle,0.8687,1
7,right_sq_bracket02,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_sq_bracket,0.9164,1
7,caret04,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",caret,0.9384,1
7,question_mark01,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_sq_bracket,0.868,0
7,rectangle10,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",rectangle,0.8331,1
7,check04,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",check,0.925,1
7,x03,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",x,0.8497,1
7,arrow05,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",arrow,0.9186,1
7,pigtail01,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",pigtail,0.822,1
7,right_curly_brace03,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_curly_brace,0.8426,1
7,v08,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",v,0.8089,1
7,circle07,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",circle,0.9429,1
7,left_curly_brace07,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_curly_brace,0.8805,1
7,left_sq_bracket04,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_sq_bracket,0.9535,1
7,star08,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",star,0.9073,1
7,delete_mark09,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",delete_mark,0.872,1
7,triangle04,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",triangle,0.8742,1
7,right_sq_bracket05,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_sq_bracket,0.9679,1
7,caret08,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",caret,0.8773,1
7,question_mark04,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_sq_bracket,0.822,0
7,rectangle05,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",rectangle,0.887,1
7,check09,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",check,0.922,1
7,x06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",x,0.8909,1
7,arrow07,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",arrow,0.8597,1
7,pigtail08,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",pigtail,0.7946,1
7,right_curly_brace09,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_sq_bracket,0.8578,0
7,v01,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",v,0.8973,1
7,circle08,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",circle,0.9113,1
7,left_curly_brace07,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_curly_brace,0.8869,1
7,left_sq_bracket01,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_sq_bracket,0.9377,1
7,star07,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",star,0.8257,1
7,delete_mark03,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",delete_mark,0.831,1
7,triangle06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",triangle,0.9016,1
7,right_sq_bracket10,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_sq_bracket,0.8624,1
7,caret10,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",caret,0.897,1
7,question_mark05,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_sq_bracket,0.8418,0
7,rectangle02,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",rectangle,0.868,1
7,check10,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",check,0.9068,1
7,x06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",x,0.8977,1
7,arrow05,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",arrow,0.8247,1
7,pigtail03,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",pigtail,0.7797,1
7,right_curly_brace02,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",right_sq_bracket,0.7991,0
7,v01,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",v,0.8494,1
7,circle06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",circle,0.8882,1
7,left_curly_brace06,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_curly_brace,0.9461,1
7,left_sq_bracket03,16,"['arrow10', 'caret05', 'check08', 'circle08', 'delete_mark04', 'left_curly_brace04', 'left_sq_bracket08', 'pigtail08', 'question_mark10', 'rectangle10', 'right_curly_brace03', 'right_sq_bracket10', 'star05', 'triangle10', 'v04', 'x10']",left_sq_bracket,0.9418,1
