User,Gesture Type,RandomIteration[1to100],#ofTrainingExamples[E],Number of Training Examples,Training Set Contents,RecoResult GestureType,RecoResult Score,CorrectIncorrect[1/0]
4,arrow07,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",arrow,0.9996,1
4,zig-zag05,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",zig-zag,0.8988,1
4,left_curly_brace09,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",left_curly_brace,0.9497,1
4,circle10,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",circle,0.939,1
4,caret07,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",caret,0.9442,1
4,v03,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",v,0.8874,1
4,check10,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",check,0.9408,1
4,pigtail08,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",pigtail,0.8565,1
4,star02,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",star,0.8993,1
4,right_sq_bracket09,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",right_sq_bracket,0.9062,1
4,left_sq_bracket05,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",left_sq_bracket,0.9104,1
4,right_curly_brace03,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",right_curly_brace,0.9472,1
4,delete10,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",delete,0.9125,1
4,x01,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",x,0.9085,1
4,rectangle06,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",rectangle,0.9527,1
4,triangle10,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",triangle,0.9211,1
4,arrow05,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",arrow,0.8374,1
4,zig-zag05,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",zig-zag,0.9595,1
4,left_curly_brace05,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",left_curly_brace,0.9292,1
4,circle08,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",circle,0.9097,1
4,caret04,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",caret,0.887,1
4,v08,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",v,0.9347,1
4,check06,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",check,0.9235,1
4,pigtail03,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",pigtail,0.7429,1
4,star07,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",star,0.8532,1
4,right_sq_bracket04,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",right_sq_bracket,0.9706,1
4,left_sq_bracket10,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",check,0.8804,0
4,right_curly_brace04,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",right_curly_brace,0.9215,1
4,delete09,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",delete,0.9335,1
4,x10,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",x,0.9166,1
4,rectangle04,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",rectangle,0.9645,1
4,triangle10,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",triangle,0.9009,1
4,arrow10,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",arrow,0.8686,1
4,zig-zag03,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",zig-zag,0.9359,1
4,left_curly_brace08,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",left_curly_brace,0.8407,1
4,circle05,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",circle,0.931,1
4,caret05,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",caret,0.9203,1
4,v08,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",v,0.9021,1
4,check07,1,1,16,"['arrow08', 'caret01', 'check07', 'circle05', 'delete03', 'left_curly_brace03', 'left_sq_bracket10', 'pigtail02', 'rectangle06', 'right_curly_brace09', 'right_sq_bracket04', 'star02', 'triangle01', 'v04', 'x07', 'zig-zag06']",check,0.9073,1
5,pigtail06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",pigtail,0.8145,1
5,star04,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",star,0.9056,1
5,right_sq_bracket03,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",right_sq_bracket,0.8976,1
5,left_sq_bracket06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",left_sq_bracket,0.9532,1
5,right_curly_brace07,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",right_curly_brace,0.9279,1
5,delete10,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",delete,0.9169,1
5,x07,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",x,0.9045,1
5,rectangle06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",rectangle,0.9161,1
5,triangle03,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",triangle,0.8224,1
5,arrow01,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",arrow,0.8937,1
5,zig-zag01,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",zig-zag,0.8112,1
5,left_curly_brace03,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",left_curly_brace,0.9189,1
5,circle04,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",circle,0.9645,1
5,caret07,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",caret,0.9688,1
5,v04,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",v,0.9163,1
5,check06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",check,0.961,1
5,pigtail09,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",pigtail,0.8461,1
5,star06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",star,0.8966,1
5,right_sq_bracket01,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",right_sq_bracket,0.9615,1
5,left_sq_bracket07,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",left_sq_bracket,0.9385,1
5,right_curly_brace06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",right_curly_brace,0.9083,1
5,delete03,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",delete,0.9101,1
5,x05,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",x,0.8751,1
5,rectangle06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",rectangle,0.957,1
5,triangle05,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",rectangle,0.8223,0
5,arrow01,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",arrow,0.8997,1
5,zig-zag07,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",zig-zag,0.8348,1
5,left_curly_brace04,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",left_sq_bracket,0.8995,0
5,circle01,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",circle,0.9392,1
5,caret03,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",caret,0.9464,1
5,v07,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",v,0.9149,1
5,check05,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",check,0.9873,1
5,pigtail06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",pigtail,0.7775,1
5,star10,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",star,0.9487,1
5,right_sq_bracket06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",right_sq_bracket,0.9726,1
5,left_sq_bracket04,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",left_sq_bracket,0.935,1
5,right_curly_brace06,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",right_curly_brace,0.8968,1
5,delete08,1,1,16,"['arrow06', 'caret08', 'check10', 'circle06', 'delete05', 'left_curly_brace07', 'left_sq_bracket06', 'pigtail07', 'rectangle09', 'right_curly_brace03', 'right_sq_bracket02', 'star03', 'triangle10', 'v09', 'x02', 'zig-zag08']",delete,0.9446,1
